Fac Id,Region,Name,Address 1,Address 2,City,Zip 5,County,Fac Type,Ceds Fac Id,State
1016755,SWRO,Fas Mart 423,514 Main St,,Haysi,24256,Dickenson County,GAS STATION,2.00E+11,VA
1015274,SWRO,Fas Mart 426,42717 Wilderness Rd,,Pennington Gap,24277,Lee County,GAS STATION,2.00E+11,VA
1025514,SWRO,Fas Mart 429,12252 Governor G C Peery Hwy,,Pounding Mill,24607,Buchanan County,GAS STATION,2.00E+11,VA
1006597,SWRO,Fas Mart 403,1207 Kentucky Ave,,Norton,24273,Wise County,GAS STATION,2.00E+11,VA
1016757,SWRO,Fas Mart 435,100 Veterans Dr,,Richlands,24641,Tazewell County,GAS STATION,2.00E+11,VA
1025509,SWRO,Fas Mart 407,10538 Coeburn Mtn Rd,,Wise,24293,Wise County,GAS STATION,2.00E+11,VA
1009711,SWRO,DOUBLE R SUPERMARKET,Rte 636,,Whitewood,24657,Buchanan County,GAS STATION,2.00E+11,VA
1014829,SWRO,DOTSON REPAIR SERVICE,St Rte 643,,Wolford,24658,Buchanan County,GAS STATION,2.00E+11,VA
1016376,SWRO,Dinahs Market - Dotsons BP,Rte 645,,Hurley,24614,Buchanan County,GAS STATION,2.00E+11,VA
1025859,SWRO,"DOUBLE ""D"" TIRE STORE",408 First Ave,,Big Stone Gap,24219,Wise County,COMMERCIAL,2.00E+11,VA
1016753,SWRO,Fas Mart 415,412 Powell Valley Rd,,Big Stone Gap,24219,Wise County,GAS STATION,2.00E+11,VA
1025724,SWRO,VA Patient Care,Hwy 629,,Dryden,24243,Lee County,INDUSTRIAL,2.00E+11,VA
1027777,SWRO,Donnkenny Apparel Grayson Plant,116 Grayson Avenue,,Independence,24348,Grayson County,INDUSTRIAL,2.00E+11,VA
1027750,SWRO,DONNKENNY APPAREL - KENDON PLANT,116 Grayson Avenue,,Independence,24348,Grayson County,INDUSTRIAL,2.00E+11,VA
1001388,SWRO,DONS MOTORS INC,Us Hwy 23 N,,Weber City,24251,Scott County,AUTO DEALER,2.00E+11,VA
1016264,SWRO,DONS MUFFLER SHOP,Po Box 25,,Raven,24639,Buchanan County,COMMERCIAL,2.00E+11,VA
1011427,SWRO,Raven-Doran Sewage Treatment Pl,Rte 783 in Doran,,Doran,24609,Tazewell County,LOCAL,2.00E+11,VA
1016646,SWRO,Lemar Trucking,6999 Polk Rd,,Norton,24273,Wise County,COMMERCIAL,2.00E+11,VA
1015956,SWRO,DORTON HOLLOW STRIP,Rte 600,,Cleveland,24225,Russell County,COMMERCIAL,2.00E+11,VA
1036209,SWRO,EZ Stop Oil,Hwy 58,,Pennington Gap,24277,Lee County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1014537,SWRO,VDF - BIG STONE GAP,Rte 10 E,,Big Stone Gap,24219,Wise County,STATE,2.00E+11,VA
1026494,SWRO,DIXIE POTTERY,17507 Lee Hwy,,Abingdon,24210,Washington County,FARM,2.00E+11,VA
1014938,SWRO,DOGTOWN GROCERY,Rte 71,,Lebanon,24266,Russell County,GAS STATION,2.00E+11,VA
1009340,SWRO,Dominion Apparel,301 Shaw St,,Galax,24333,Galax City,COMMERCIAL,2.00E+11,VA
1018679,SWRO,Don Kimbells Store,3384 Bellspur Rd,,Meadows Of Dan,24120,Carroll County,GAS STATION,2.00E+11,VA
1027295,SWRO,Buck Oil Company Dickensonville Bulk Storage,Rte 58a,,Castlewood,24224,Russell County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1031093,SWRO,DARVIS KILGORE TRUCKING,580 Hawthorn Dr,,Norton,24273,Norton City,TRUCKING TRANSPORT,2.00E+11,VA
1024511,SWRO,DAVID BRYANT,Rte 58,,Coeburn,24230,Wise County,UNKNOWN,2.00E+11,VA
1018177,SWRO,DAVIDSON GROCERY,Stanley Valley,,Gate City,24251,Scott County,GAS STATION,2.00E+11,VA
1018619,SWRO,Samma Food Mart #2,14200 Cedar Creek Road,,Meadowview,24361,Washington County,GAS STATION,2.00E+11,VA
1036506,SWRO,DINAHS QUICK MART,Hc 60 Box 45,,Hurley,24620,Buchanan County,GAS STATION,2.00E+11,VA
1001498,SWRO,DIRECT OIL CO #597-44,Hwy 460,,Royal City,24614,Buchanan County,GAS STATION,2.00E+11,VA
1000395,SWRO,Camcar/Textron  Elk Creek Raycarl Products,808 Valley View Rd,,Elk Creek,24326,Grayson County,INDUSTRIAL,2.00E+11,VA
1020610,SWRO,Div of Mined Land Reclamation,622 Powell Ave E,,Big Stone Gap,24219,Wise County,STATE,2.00E+11,VA
1016163,SWRO,Deskins Boorman Check Market,313 St,,Richlands,24641,Tazewell County,GAS STATION,2.00E+11,VA
1002067,SWRO,DESKINS SUPERMARKET,Rte 83,,Vansant,24656,Buchanan County,GAS STATION,2.00E+11,VA
1009228,SWRO,Wright Dewey M Property,Main Rd,,Cripple Creek,24322,Wythe County,UNKNOWN,2.00E+11,VA
1016185,SWRO,Darrells Super Stop,12552 Governor G C Peery Hwy,,Pounding Mill,24637,Tazewell County,GAS STATION,2.00E+11,VA
1025683,SWRO,DICKENSON COUNTY RESCUE SQUAD,Sr Rte 80,,Haysi,24256,Dickenson County,LOCAL,2.00E+11,VA
1010489,SWRO,Dees Grocery,Rte 421 N,,Pennington Gap,24277,Lee County,GAS STATION,2.00E+11,VA
1016790,SWRO,DEFRICE GROCERY,Rte 80,,Meadowview,24361,Washington County,GAS STATION,2.00E+11,VA
1013104,SWRO,New Riverside Store and Deli,5785 Fries Rd,,Galax,24333,Grayson County,GAS STATION,2.00E+11,VA
1010732,SWRO,DELTA TIRE CENTER,102 Front St,,Coeburn,24230,Wise County,COMMERCIAL,2.00E+11,VA
1020489,SWRO,DEPT OF MINES MINERALS & ENER,Rte 83,,Vansant,24656,Buchanan County,STATE,2.00E+11,VA
1016077,SWRO,Wise County Department of Social Services,Rte 646,,Wise,24293,Wise County,LOCAL,2.00E+11,VA
1024362,SWRO,Virginia Department of Energy - Big Stone Gap,3405 Mountain Empire Rd,,Big Stone Gap,24219,Wise County,STATE,2.00E+11,VA
1015315,SWRO,Fas Mart 452,34051 Gov GC Perry HWY,,North Tazewell,24630,Tazewell County,GAS STATION,2.00E+11,VA
1010485,SWRO,Davis Service Station,St Rte 83,,Clintwood,24228,Dickenson County,GAS STATION,2.00E+11,VA
1010701,SWRO,Debusk Petroleum Inc Abingdon Bulk Plant,555 Russell Rd,,Abingdon,24212,Washington County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1036455,SWRO,DEEP MINE 19,Bold Camp,,Pound,24293,Wise County,INDUSTRIAL,2.00E+11,VA
1036456,SWRO,DEEP MINE 20,Rte 72,,Coeburn,24293,Wise County,INDUSTRIAL,2.00E+11,VA
1021867,SWRO,Damascus Hosiery Mill Inc,1004  S Shady Ave,,Damascus,24236,Washington County,COMMERCIAL,2.00E+11,VA
1018282,SWRO,Damascus Service Center,132 E Laurel Ave,,Damascus,24236,Washington County,GAS STATION,2.00E+11,VA
1000313,SWRO,DAMASCUSS 66,501 E Third St,,Damascus,24236,Washington County,GAS STATION,2.00E+11,VA
1015946,SWRO,DANNER DOCK,Rte 618,,Dante,24237,Russell County,COMMERCIAL,2.00E+11,VA
1026161,SWRO,Danny Richardsons Store,Rte 16,,Trout Dale,24378,Grayson County,GAS STATION,2.00E+11,VA
1000317,SWRO,Deans Service Center,2466 Dante Rd,,Dante,24237,Russell County,GAS STATION,2.00E+11,VA
1027719,SWRO,DANTE MAINTENANCE SHOP,Rte 626 & 627,,Dante,24237,Russell County,INDUSTRIAL,2.00E+11,VA
1026547,SWRO,"DARLING-DELAWARE COMPANY, INC - BRISTOL",Boardwine Rd,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1010704,SWRO,D&S Grocery,Mccreadys Gap,,Saltville,24370,Smyth County,GAS STATION,2.00E+11,VA
1015331,SWRO,Buck Oil Company,668 W Main St,,Abingdon,24210,Washington County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1016098,SWRO,D.B. DANIEL & SON,Rte 644 & 668,,Horsepen,24619,Tazewell County,GAS STATION,2.00E+11,VA
1007048,SWRO,Dairy Queen Citgo,101 Front St,,Richlands,24641,Tazewell County,GAS STATION,2.00E+11,VA
1006705,SWRO,DAIRYMEN; INC,283 Bonham Road,,Bristol,24201,Bristol City,TRUCKING TRANSPORT,2.00E+11,VA
1011352,SWRO,Slate Spring Grocery,132 Slate Spring Rd,,Wytheville,24382,Wythe County,GAS STATION,2.00E+11,VA
1019008,SWRO,JP Industrial Services Inc,128 Willey St,,Bluefield,24605,Tazewell County,GAS STATION,2.00E+11,VA
1016770,SWRO,DAMASCUS BP,Main Street,,Damascus,24236,Washington County,GAS STATION,2.00E+11,VA
1021122,SWRO,Curtis Russell Lumber Company Inc,St Rte 662 & Hwy 58,,Jonesville,24263,Lee County,COMMERCIAL,2.00E+11,VA
1007419,SWRO,SUNBRIGHT OPERATIONS,Rte 871,,Duffield,24244,Scott County,INDUSTRIAL,2.00E+11,VA
1010491,SWRO,D&D Grocery,Rte 58,,Ewing,24248,Lee County,GAS STATION,2.00E+11,VA
1026175,SWRO,The Market at Cranesnest,5722 Cranes Nest Rd,,Coeburn,24230,Wise County,GAS STATION,2.00E+11,VA
1009710,SWRO,D&O GROCERY,Rte 83,,Haysi,24256,Dickenson County,GAS STATION,2.00E+11,VA
1000314,SWRO,D&R Service Station,St Rte 16,,Sugar Grove,24375,Smyth County,GAS STATION,2.00E+11,VA
1017353,SWRO,Lee Food Mart 18 - Cross Roads Market,Hwy 421 N,,Pennington Gap,24277,Lee County,GAS STATION,2.00E+11,VA
1021911,SWRO,Exxon Food Mart,12322 Maple St,,Glade Spring,24340,Washington County,GAS STATION,2.00E+11,VA
1013618,SWRO,Crown VA-531,885 E Main St,,Wytheville,24382,Wythe County,GAS STATION,2.00E+11,VA
1005611,SWRO,CUMBERLAND MOUNTAIN COMMUNITY SERVICE,Po Box 810,,Cedar Bluff,24609,Tazewell County,LOCAL,2.00E+11,VA
1021487,SWRO,Coking Coal LLC,6720 Dunbar Rd,,Appalachia,24216,Wise County,INDUSTRIAL,2.00E+11,VA
1022145,SWRO,CUMMINS CUMBERLAND INC,400 Stagecoach Road,,Bristol,24201,Bristol City,COMMERCIAL,2.00E+11,VA
1025483,SWRO,CURLEE C WOOD ESTATE,Rte 831,,Galax,24333,Galax City,GAS STATION,2.00E+11,VA
1015128,SWRO,CURRY MFG CO OF FMC,Rte 11,,Glade Spring,24340,Washington County,COMMERCIAL,2.00E+11,VA
1015304,SWRO,Cocu Enterprises LLC dba Crazy Horse,4046 Abbs Valley Rd,,Bluefield,24605,Tazewell County,GAS STATION,2.00E+11,VA
1016645,SWRO,CREGGERS GROCERY,Hwy 16 S,,Marion,24354,Smyth County,GAS STATION,2.00E+11,VA
1018668,SWRO,CRIPPLE CREEK GROCERY,St Rte 602,,Cripple Creek,24322,Wythe County,GAS STATION,2.00E+11,VA
1006742,SWRO,CRISP MANUFACTURING CO INC,732 Milk Plant Rd,,Rural Retreat,24368,Wythe County,COMMERCIAL,2.00E+11,VA
1009687,SWRO,Crocketts Corner Grocery,Sr 643,,Wolford,24658,Buchanan County,GAS STATION,2.00E+11,VA
1006088,SWRO,CROOKED OAK GROCERY,Hwy 58 E,,Hillsville,24343,Carroll County,GAS STATION,2.00E+11,VA
1022381,SWRO,Crossings,300 Bonham Rd,,Bristol,24201,Bristol City,COMMERCIAL,2.00E+11,VA
1015411,SWRO,Cowboys General Store,111 Douglas Drive,,Damascus,24236,Washington County,GAS STATION,2.00E+11,VA
1021197,SWRO,Providence Station,Rt 94,,Fries,24330,Grayson County,UNKNOWN,2.00E+11,VA
1003865,SWRO,COX GRAHAM,225 W Fincastle St,,Tazewell,24651,Tazewell County,UNKNOWN,2.00E+11,VA
1005352,SWRO,CPC Leasing Corporation,Bearcreek Rd,,Atkins,24311,Smyth County,TRUCKING TRANSPORT,2.00E+11,VA
1024236,SWRO,Country Boys Food Mart,1301 Lee Hwy,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1014270,SWRO,Gobble Stop 6,4787 Fries Rd,,Galax,24333,Carroll County,GAS STATION,2.00E+11,VA
1010716,SWRO,Country Corner,8463 Swords Creek Rd,,Swords Creek,24649,Russell County,GAS STATION,2.00E+11,VA
1010474,SWRO,Country Corner Market,Crackers Neck Station,,Big Stone Gap,24219,Wise County,GAS STATION,2.00E+11,VA
1000929,SWRO,COUNTRY MISS,10 Coronet Drive,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1014179,SWRO,Millers Food Mart,4325 Gate City Hwy,,Bristol,24202,Washington County,GAS STATION,2.00E+11,VA
1009167,SWRO,Dickenson Co Solid Waste- Honey Camp Landfill,St Rte 633,,Clintwood,24228,Dickenson County,LOCAL,2.00E+11,VA
1016076,SWRO,Smyth County Courthouse,109 W Main,,Marion,24354,Smyth County,LOCAL,2.00E+11,VA
1012741,SWRO,COVE CREEK GROCERY,Rte 1 Box 244,,Clinchport,24244,Scott County,GAS STATION,2.00E+11,VA
1012729,SWRO,Copper Creek Market,Rte 2 Box 882,,Gate City,24251,Scott County,GAS STATION,2.00E+11,VA
1018283,SWRO,Corner Chevron Foodmart,300 N Main St,,Marion,24354,Smyth County,GAS STATION,2.00E+11,VA
1026162,SWRO,CORNER FUEL BULK PLANT,118 S Park St,,Marion,24354,Smyth County,GAS STATION,2.00E+11,VA
1017347,SWRO,CORNER MARKET / RASNICK GROCERY,Rte 58,,Duffield,24244,Scott County,GAS STATION,2.00E+11,VA
1031075,SWRO,Jewell Smokeless Coal Coronet Jewell Plant 2,Hwy 460 W,,Vansant,24656,Buchanan County,INDUSTRIAL,2.00E+11,VA
1004564,SWRO,CORTE CONSTRUCTION COMPANY INC,Rte 460,,Bluefield,24605,Tazewell County,CONTRACTOR,2.00E+11,VA
1002383,SWRO,COUGHLIN GARAGE,5th Street,,Big Stone Gap,24219,Wise County,COMMERCIAL,2.00E+11,VA
1010222,SWRO,Council High School,7608 (ES) & 7802 (HS) Helen Henderson Hwy,,Honaker,24260,Buchanan County,LOCAL,2.00E+11,VA
1016864,SWRO,COUNTRY BOY,Po Box 549,,Pennington Gap,24277,Lee County,GAS STATION,2.00E+11,VA
1002339,SWRO,Quick Stop Market 40,626 E Main St,,Abingdon,24210,Washington County,GAS STATION,2.00E+11,VA
1021609,SWRO,Consolidated Glass and  Mirror,110 Jack Guynn Dr,,Galax,24333,Galax City,TRUCKING TRANSPORT,2.00E+11,VA
1016045,SWRO,CONSOLIDATION COAL CO,29 College Dr,,Bishop,24604,Tazewell County,COMMERCIAL,2.00E+11,VA
1016046,SWRO,Consolidation Coal Company Buchanan Mine #1,4086 Page Drive,,Oakwood,24627,Buchanan County,INDUSTRIAL,2.00E+11,VA
1013019,SWRO,Coon Ridge Grocery,4157 Poplar Camp Rd,,Hillsville,24343,Carroll County,GAS STATION,2.00E+11,VA
4041509,PRO,E and C 2251,4364 Richmond Rd,,Warsaw,22572,Richmond County,GAS STATION,2.00E+11,VA
1007598,SWRO,Lehigh Gas VA0001,524 Commonwealth Ave,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1013529,SWRO,Richards,730 E Main St,,Wytheville,24382,Wythe County,GAS STATION,2.00E+11,VA
1011498,SWRO,Central Supply - Bluefield Concrete,191 St Clairs Crossing,,Bluefield,24605,Tazewell County,INDUSTRIAL,2.00E+11,VA
1009681,SWRO,CONDWAY MINE SUPPLY INC,Box 1360,,Grundy,24614,Buchanan County,COMMERCIAL,2.00E+11,VA
1018684,SWRO,COLLEYS SERVICE STA,Us Hwy 21,,Bastian,24314,Bland County,GAS STATION,2.00E+11,VA
1018674,SWRO,COLLINS SERVICE CENTER,798 N Main St,,Marion,24354,Smyth County,GAS STATION,2.00E+11,VA
1026946,SWRO,COLLINS GROCERY,1488 Benhams Rd,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1032000,SWRO,Cockerham Oil - Plant Number 1,388 N Railroad Ave,,Galax,24333,Galax City,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1023226,SWRO,Clinch Valley Medical Center,6801 Gov GC Peery Hwy,,Richlands,24641,Tazewell County,COMMERCIAL,2.00E+11,VA
1015329,SWRO,COLUMBUS MCKINNON CORP,290 Stone Mill Road,,Abingdon,24210,Washington County,INDUSTRIAL,2.00E+11,VA
1026169,SWRO,Columbus McKinnon Corporation,22364 Jeb Stuart Hwy,,Damascus,24236,Washington County,INDUSTRIAL,2.00E+11,VA
1018976,SWRO,COMERS ROCK GROCERY,Rte 1 Box 332,,Elk Creek,24326,Grayson County,GAS STATION,2.00E+11,VA
1015295,SWRO,Fas Mart 448,108 Front St,,Coeburn,24230,Wise County,GAS STATION,2.00E+11,VA
1030366,SWRO,W-L Construction Coeburn Plant #A200,Rte 813,,Coeburn,24230,Wise County,CONTRACTOR,2.00E+11,VA
1024303,SWRO,Coeburn Produce Company,2nd Street,,Coeburn,24230,Wise County,COMMERCIAL,2.00E+11,VA
1007831,SWRO,COFFEYS GARAGE,RT 619 - LEEMASTER,,Vansant,24656,Buchanan County,COMMERCIAL,2.00E+11,VA
1019907,SWRO,COFFMAN STAIR,191 Williams Street,,Bristol,24201,Bristol City,INDUSTRIAL,2.00E+11,VA
1000558,SWRO,Cole Lowell R and Juanita Residence,Rte 2 Box 80,,Whitewood,24657,Buchanan County,UNKNOWN,2.00E+11,VA
1015971,SWRO,COLEMAN & ALTIZER CORPORATION BUILDING,611 Riverside Dr,Po Box 510,Tazewell,24651,Tazewell County,COMMERCIAL,2.00E+11,VA
1007846,SWRO,Colemans Grocery and Hardware,1007 Old Guesses Fork Rd,,Hurley,24620,Buchanan County,GAS STATION,2.00E+11,VA
1007825,SWRO,"COCHRANS BLOCKS, INC",8112 Riverside Dr,,Oakwood,24631,Buchanan County,INDUSTRIAL,2.00E+11,VA
1023478,SWRO,Cockerham Food Mart 5,7766 Fancy Gap Hwy,,Fancy Gap,24328,Carroll County,GAS STATION,2.00E+11,VA
1026250,SWRO,Cockerham Food Mart #6,52 Farmers Market Dr,,Hillsville,24343,Carroll County,GAS STATION,2.00E+11,VA
1013007,SWRO,Cockerham Food Mart 9,1115 E Stuart Dr,,Galax,24333,Galax City,GAS STATION,2.00E+11,VA
1013015,SWRO,Cockerham Tire and Auto Parts 2,900 S Main St,,Galax,24333,Galax City,GAS STATION,2.00E+11,VA
1013016,SWRO,COCKERHAM TIRE & AUTO #3,W Oldtown St,,Galax,24333,Galax City,GAS STATION,2.00E+11,VA
1006692,SWRO,Cockerham Food Mart #8,45 Kelly Rd,,Fancy Gap,24328,Carroll County,GAS STATION,2.00E+11,VA
1018302,SWRO,Roadrunner 6097,577 W Front St,,Coeburn,24230,Wise County,GAS STATION,2.00E+11,VA
1003550,SWRO,COAL PREP PLANT,St Rte 650,,Roseann,24614,Buchanan County,COMMERCIAL,2.00E+11,VA
1013506,SWRO,COASTAL MART #7035,964 Oakview Avenue,,Bristol,24201,Bristol City,GAS STATION,2.00E+11,VA
1013598,SWRO,Fast Stop Food Mart 2372,929 E Morgan St,,Pennington Gap,24277,Lee County,GAS STATION,2.00E+11,VA
1013589,SWRO,Joy Food Store #274,108 Park Ave,,Wise,24293,Wise County,GAS STATION,2.00E+11,VA
1003846,SWRO,Coca Cola Consolidated of Vansant,Rte 83,,Vansant,24656,Buchanan County,COMMERCIAL,2.00E+11,VA
1030752,SWRO,Coca Cola Norton,Rte 23 W,,Norton,24273,Norton City,COMMERCIAL,2.00E+11,VA
1008805,SWRO,COCA COLA SALES CENTER MARION,Rte 11,,Marion,24354,Smyth County,COMMERCIAL,2.00E+11,VA
1008645,SWRO,Coca Cola Bristol,1913-25 W State St,,Bristol,24201,Bristol City,COMMERCIAL,2.00E+11,VA
1006729,SWRO,CLINTWOOD VOLUNTEER RESCUE SQUAD,Volunteer Ave,,Clintwood,24228,Dickenson County,LOCAL,2.00E+11,VA
1019034,SWRO,CLYDE LAYNE GROCERY,Rte 638,,Oakwood,24631,Buchanan County,GAS STATION,2.00E+11,VA
1013587,SWRO,Fas Mart #464,740 W Main St,,Appalachia,24216,Wise County,GAS STATION,2.00E+11,VA
1022884,SWRO,Fas Mart #462,151 Redbud Hwy,,Honaker,24260,Russell County,GAS STATION,2.00E+11,VA
1000535,SWRO,Coal Creek Preparation Plant 3,Rte 687,,Red Ash,24640,Tazewell County,COMMERCIAL,2.00E+11,VA
1019451,SWRO,CLINCH MTN WILDLIFE MGMT AREA,Rte 2 Box 569,,Saltville,24370,Smyth County,STATE,2.00E+11,VA
1007291,SWRO,Clinch Motors Incorporated,16600 E Riverside Dr,,Saint Paul,24283,Wise County,AUTO DEALER,2.00E+11,VA
1010486,SWRO,Clinch River Grocery,Us Hwy 23,,Clinchport,24244,Scott County,GAS STATION,2.00E+11,VA
1005259,SWRO,CLINCH VALLEY COLLEGE OF UVA,1 College Ave,,Wise,24293,Wise County,STATE,2.00E+11,VA
1015962,SWRO,CLINCH VALLEY FUEL & HOME HEATIN,Main St,,Lebanon,24266,Russell County,COMMERCIAL,2.00E+11,VA
1018289,SWRO,Clear Brothers Service Station,1526 E Main Street,,Saltville,24370,Smyth County,GAS STATION,2.00E+11,VA
1018290,SWRO,CLEAR BROTHERS GENERAL MERCHANDI,St Rte 91,,Broadford,24316,Smyth County,GAS STATION,2.00E+11,VA
1010728,SWRO,Cleveland 66 Service Station,Rte 2 Box 198,,Cleveland,24225,Russell County,GAS STATION,2.00E+11,VA
1015292,SWRO,CLEVELAND EXXON SERVICE SHOP,Main Street,,Cleveland,24225,Russell County,GAS STATION,2.00E+11,VA
1014246,SWRO,CLEVELAND ELEMENTARY SCHOOL,Rte 82,,Cleveland,24225,Russell County,LOCAL,2.00E+11,VA
1018660,SWRO,CLIFF SIDE (ROYAL OAK),Us Hwy 11 W,,Marion,24354,Smyth County,COMMERCIAL,2.00E+11,VA
1015318,SWRO,CLIFTONS COUNTRY STORE,Rte 460,,Keen Mountain,24624,Buchanan County,GAS STATION,2.00E+11,VA
1026031,SWRO,CITY OF GALAX MAINT GARAGE,Railroad Ave,,Galax,24333,Galax City,LOCAL,2.00E+11,VA
1004019,SWRO,Country Corner,332 Douglas Dr,,Damascus,24236,Washington County,GAS STATION,2.00E+11,VA
1015275,SWRO,Claude S Brewer Well  Drilling Company,449 Skyline Dr,,Galax,24333,Galax City,CONTRACTOR,2.00E+11,VA
1015936,SWRO,CLAY POOL HILL EXXON S/S,Po Box 765,,Cedar Bluff,24609,Tazewell County,GAS STATION,2.00E+11,VA
1015937,SWRO,CLAYPOOL HILL TIRE & SERVICE CENTER,Rte 719,,Claypool Hill,24609,Tazewell County,GAS STATION,2.00E+11,VA
1015125,SWRO,CHILHOWIE TRACTOR & IMPLEMENT COMPANY,1517 Highway 107 N,,Chilhowie,24319,Smyth County,COMMERCIAL,2.00E+11,VA
1018173,SWRO,CHRIS ADDINGTON,Rte 72,,Dungannon,24245,Scott County,UNKNOWN,2.00E+11,VA
1006716,SWRO,Gobble Stop 11,1496 Wysor Hwy,,Barren Springs,24313,Wythe County,GAS STATION,2.00E+11,VA
1013026,SWRO,City of Galax  City Landfill,St Rte 728 Bedsaul Rd,,Galax,24333,Galax City,LOCAL,2.00E+11,VA
1016779,SWRO,CHEROKEE CONSTRUCTION COMPANY,18564 Lee Hwy,,Abingdon,24212,Washington County,CONTRACTOR,2.00E+11,VA
1012992,SWRO,CHESTNUT CREEK FURNITURE CO,Shaw St,,Galax,24333,Galax City,COMMERCIAL,2.00E+11,VA
1021472,SWRO,Roadrunner 6094,16422 Wise St,,Saint Paul,24283,Wise County,GAS STATION,2.00E+11,VA
1015714,SWRO,CHEVRON USA INC,Us 19 And 460,,Tazewell,24651,Tazewell County,GAS STATION,2.00E+11,VA
1010873,SWRO,CENTRAL WAREHOUSE & SHOP,Rte 460,,Oakwood,24631,Buchanan County,INDUSTRIAL,2.00E+11,VA
1023731,SWRO,CERES CASH AND CARRY,Rte 42 & 625,,Ceres,24318,Bland County,COMMERCIAL,2.00E+11,VA
1036149,SWRO,Chaney Creek Shop,Chaney Creek Rd,,Dante,24237,Russell County,INDUSTRIAL,2.00E+11,VA
1023791,SWRO,Harners Old Country Store & Deli,8020 W Blue Grass Trail,,Ceres,24318,Bland County,GAS STATION,2.00E+11,VA
1016663,SWRO,CHARLES HAWKS TEXACO,Pipers Gap Road,,Lambsburg,24351,Carroll County,GAS STATION,2.00E+11,VA
1013311,SWRO,CHARLES S. GLENN,Box 760,,Marion,24354,Smyth County,UNKNOWN,2.00E+11,VA
1018469,SWRO,Charles Stevens Estate,Rte1,,Rural Retreat,24368,Wythe County,UNKNOWN,2.00E+11,VA
1027706,SWRO,CHARTER FEDERAL BUILDING,111 Piedmont Avenue,,Bristol,24201,Bristol City,COMMERCIAL,2.00E+11,VA
1027703,SWRO,CHARTER FEDERAL BUILDING,111 Piedmont Avenue,,Bristol,24201,Bristol City,COMMERCIAL,2.00E+11,VA
1030236,SWRO,Elmo Greer & Sons LLC Wheeler Plant Site,170 N Rt 691,,Wheeler,24248,Lee County,INDUSTRIAL,2.00E+11,VA
1015138,SWRO,CEDARVILLE EXXON,Rte 11,,Meadowview,24361,Washington County,GAS STATION,2.00E+11,VA
1007813,SWRO,Roberts Service Center,343 E Main St,,Abingdon,24210,Washington County,GAS STATION,2.00E+11,VA
1018291,SWRO,Roadrunner 6064,19444 US Hwy 58,,Castlewood,24224,Russell County,GAS STATION,2.00E+11,VA
1006706,SWRO,Southwest VA Farm Supply,24572 US Hwy 58,,Castlewood,24224,Russell County,COMMERCIAL,2.00E+11,VA
1030365,SWRO,Castlewood Asphalt Plant 4301,Hwy 58A  West Quarry Rd,,Castlewood,24224,Russell County,CONTRACTOR,2.00E+11,VA
1010703,SWRO,CASTLEWOOD RESCUE SQUAD,Rte 683,,Castlewood,24224,Russell County,LOCAL,2.00E+11,VA
1025782,SWRO,Catrons Store,Rte 2 Hwy 11,,Rural Retreat,24368,Wythe County,GAS STATION,2.00E+11,VA
1009667,SWRO,CARROLL COUNTY SHERIFFS DEPARTMENT,112 Mill St,,Hillsville,24343,Carroll County,LOCAL,2.00E+11,VA
1031202,SWRO,CARBON MANAGEMENT MINES,Rte 1 Box 528,,Grundy,24614,Buchanan County,INDUSTRIAL,2.00E+11,VA
1002299,SWRO,Cavalier Xpress,155A Floyd Pike,,Hillsville,24343,Carroll County,GAS STATION,2.00E+11,VA
1015950,SWRO,McClure River Prep Plant,2079 Herndon Rd,,McClure,24269,Dickenson County,INDUSTRIAL,2.00E+11,VA
1015945,SWRO,Clinchfield Coal McClure #2 Mine & Refuse,State Route 600,,Bucu,24237,Dickenson County,INDUSTRIAL,2.00E+11,VA
1030758,SWRO,Clinchfield Coal Central Shop,State Route 615,,South Clinchfield,24225,Russell County,INDUSTRIAL,2.00E+11,VA
1013002,SWRO,Carroll County School Maintenance Dept,296 Raiders Road,,Woodlawn,24381,Carroll County,LOCAL,2.00E+11,VA
1018148,SWRO,Kwik Way 2,1625 W Park Ave,,Norton,24273,Norton City,GAS STATION,2.00E+11,VA
1015414,SWRO,Carter Machinery Company Inc Norton Facility,310 Kentucky Ave,,Norton,24273,Norton City,INDUSTRIAL,2.00E+11,VA
1001052,SWRO,CARTERS GROCERY,821 Ridgedale Rd,,Saltville,24370,Smyth County,GAS STATION,2.00E+11,VA
1003146,SWRO,Daddy Os LLC,3008 Dungannon Rd,,Coeburn,24230,Wise County,GAS STATION,2.00E+11,VA
1023821,SWRO,CARLOS COMBS,St Rte 701,,Woodlawn,24381,Carroll County,COMMERCIAL,2.00E+11,VA
1018682,SWRO,CARPENTERS GROCERY,Patterson Rd,,Patterson,24343,Carroll County,GAS STATION,2.00E+11,VA
